 Flyers, 'Hawks meet for first time since Cup finals: The Chicago Blackhawks finally seem to be shaking off their post-Stanley Cup han...	objnspam
 I liked a YouTube video -- Pittsburgh Penguins Bring Stanley Cup to Pirates Game - 6/14/09 link	positive
 Not. Cool. The 2010 Stanley Cup and SX race air around the same time tomorrow. Wtf!	objspam
Sens around and a Stanley Cup is coming...maybe he should stop drinking koolaid	negative
 Stanley Cup Final rematch then Bears-Packers in the NFC Championship Game? Jeebus.	objnspam
 loves fighting with #Canucks fans over the goal.  It's just like they lost the Stanley Cup.  Holy cripes.  Simmer down kids.	negative
 Know what happened last time Fleury did the Steelers helmet thing along with winning the Superbowl? We won the Stanley Cup. #justsaying	positive
 @user Pretend it's sudden death overtime in game 7 of the Stanley Cup Finals. Penalty shot is called by the ref. Is that still a goal?	negative
 @user ...the trap will win him a stanley cup, and it wont.	objnspam
 I think the Stanley Cup should be decided like this. Screw playing the games might as well just have a best of 999 shootout for each round.	negative
 Flyers-Blackhawks Preview: The Chicago Blackhawks finally seem to be shaking off their post-Stanley Cup hangover... link	positive
 Holy Shit Weekes, you'd have thunk the Canucks just won the Stanley Cup with that goal.	positive
 Looking forward to watching the Bears game tmrw but may be more excited for the Stanley Cup rematch game in the morning; big sports day tmrw	positive
 Bears and packer tomorrow as well as a remacth of last years stanley cup finals...should be good... Good prac (cont) link	positive
 somebody slap the REALLY hard the day that the leafs win the stanley cup :) unless im an old decrepit person...then no thanks.	positive
 Stanley Cup run to minor leagues, ex-Flyers G Leighton tries to adjust: %excerpt% Read the original: Stanley Cup... link	objspam
 @user I can say that my last name (part of some1 else's last name) is on the Stanley Cup. And I say that w/good conscience.	positive
 Stanley cup.. Wtf :) link	positive
 Lance Armstrong ends international cycling career	negative
 AFP - Tour de France icon Lance Armstrong brought an end to his international cycling career when he completed t... link	objnspam
 Very rare photo of the 1940 Tour de France #photo link via @user	objspam
 @user  Hey Lance... if you were in the Tour de France in 1940 this is what it'd look like.. :P #TDU link	positive
of the 1940 Tour de France [pics] 586 points, submitted by cyberfreak77 [i.imgur.com] link	objspam
 Cycling: Armstrong ends global cycling career: ADELAIDE: Tour de France icon Lance Armstrong brought an end to h... link	objnspam
 Very rare photo of the 1940 Tour de France [pics] 586 points, submitted by cyberfreak77 [i.imgur.com] link	objspam
 Very rare photo of the Tour de France in 1940 #TDU link :D	positive
 1986 Tour de France DVD Greg LeMond Bernard Hinault starting at $24.95 link  #mountainbike	objspam
 Rare photo from the 1940's Tour de France link	objnspam
 YouTube - Kraftwerk - Tour De France 2003 (Etape 2)	objspam
 de France Stages with Discover France ...By Alexi... link	objspam
 Great Armstrong ends his cycling career:) won tour de france yellow jersy record 7 times :) insprtion for cancr patients!	positive
 Yannick Noah, ex-tennis player, was the most paid popstar in France in 2010. His tour brought 85,000 people to the Stade de France in Paris.	objnspam
 Very rare photo of the 1940 Tour de France #photo link	objnspam
 The Lawn Tennis Volley And Its Position In The Most fantastic ...: Never defend the ball when at the net. The on... link	positive
 Back home after a super-tiring game of lawn tennis.I have not lost my skills even playing it after 2 years but now I think I'll sleep again.	positive
 The Lawn Tennis No bounce shot And Its Place In The Best Game On ...: The centre net assault is the heavy ammuni... link	objnspam
 The Lawn Tennis No bounce shot And Its Place In The Most fantastic ...: The net ambush is the strong artillery o... link	positive
 New Article: The Lawn Tennis No bounce shot And Its Place In The Best Game On This Globe link	objspam
 New: The Lawn Tennis No bounce shot And Its Plac... link	objnspam
 Australian Open - Day 6 Wrap - Lawn Tennis Association link	objnspam
 Svetlana Kuznetsova : Australian Open - Day 5 Wrap - Lawn Tennis Association link	objnspam
 I just checked the Lawn Tennis Assoc website and it appears after I won a junior competition at Vauxhall club in 1986 I'm the UK number 4.	positive
 COMEDY NIGHT - HALE LAWN TENNIS CLUB at Hale Lawn Tennis Club (HLTC on Sat 5th Feb, 2011	objnspam
 @user I stand by my old tennis balls for that stuff.  TENNIS BALLS.  GET OFF MY LAWN	negative
 @user Just round the corner from me in Enfield. 'Enfield Lawn Tennis Club'. Calling my standard 'playing' is generous though! :P	positive
 Pure Tennis Weekend Deal - Nike Mens Vamos Lawn Crew worn by Rafa! Was 65.00 - Now $30.00!... link	objspam
 All England Lawn Tennis and Croquet Club !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	objnspam
 Devonshire Park secures Aegon International until 2013: The Lawn Tennis Association have confirmed that Eastbour... link	objnspam
 Tone Up. Swimming. Kickboxing. Lawn Tennis. Discipline.	objnspam
 @user lawn bowls , tennis what are you doing?	objnspam
 Liam Broady through to quarter-finals in Sheffield - Lawn Tennis Association link	objspam
 News: Table Tennis Away From Lawn Tennis link	objspam
 @user I randomly know the Olympic Bronze medalist Table Tennis player Joanna Parker! I went to school with (cont) link	positive
 Just installed Virtual Table Tennis 3D link on my #GT-I9000 - via #AppAware	objnspam
 Getting back into Table Tennis...found two guys who said they could play. This should be interesting. :)	positive
 #bwfc when will it stop fascinating the national papers that OC plays table tennis with the lads?	negative
 Table tennis today.Nina is ultra-competitive and well-practised;says she won't play me in case she loses and that puts her off the game!	negative
 I bought a new blade and by blade i mean a new table tennis paddle =)))	positive
 @user @user @user because of you guys I bought table tennis tables!!! -1n2d power! Lols	positive
 @user haha say for table tennis lor. Coach recommend cause right when doing sports sometime specs get in the way one	objnspam
hool girl Kasumi Ishikawa defeated... link	negative
 No work today! We're all goin down to play a table tennis tournament! Then back to mine for some smuggled beer from a guy called boba	positive
 Morning all! Off to a table tennis competition my son is playing! Have a great Sunday!	positive
 @user cant promise it.. meeting up with an old bud for a game of table tennis	negative
 Today Jane has used the Wii for the first time since we got it in March last year (table tennis if anyone was interested).	objnspam
 as you board, bounce a ping pong ball on your table tennis bat whilst counting out loud ( never count past five)	objnspam
 Pickleball comes to Springfield: Pickleball has elements of tennis, table tennis, volleyball and badminton. The ... link	objnspam
 @user hey jorge! have been table tennis match at my house!! very interesting!!! would be funny if you join with us hehehe:)	positive
d to About.com, Inc. A couple of da... link	objspam
 Had a crazy dream where this years Japanese grand prix was cancelled cause of 5 folk being killed at a table tennis tournament	negative
 Table Tennis Championship - Free Online Games (FOG) link via @user	objspam
 bumped into this hot chick in the kaikan hallway and played table tennis with her. i almost died of heart attack and charm overdose. damn.	positive
 Is innovating virtual table tennis	positive
 Table tennis: Karia-Kumar clinch doubles, Saurav-Mouma win mixed doubles: By IANS,	objnspam
 Table Tennis Videos Should Be Part of Your Training: Everyone who engages in any type of athletics knows that t... link	objnspam
 General Statement: The Table Tennis Ball rolled under my bed. I reached my hand in to grab the spherical object. A squash ball appeared.	objnspam
 Ping Pong: Deciding On A Stiga Outdoor Ping Pong Table: The Stiga brand is to Ping Pong and Table Tennis what o... link	objspam
 No Train Today , No Game Too , I Will Relax and Watch Football and enjoy :)	positive
 @user rob do the media and come play 4 a welsh club n get Newport County bk in the football league.. CTID	negative
 Green Bay Packers Against the Colts 59-24: Thursday Night NFL Football, Live on ESPN in Green Bay, Wisconsin as ... link	objnspam
 Football day! #vvvpsv	positive
 @user amazing how football creates that effect!	positive
post. I wish Barry hadn't started tbh. Good craic tho! X	positive
 @user you are a legend in english football, im sure you will find a club!	positive
 is going to the 3g playing football :)	positive
 Kids football on a cold and frosty morning brrrrrrrr!	negative
 testing done in Daytona, should be a good day for football	positive
 Celebrity/media NFL picks: Conference championships: By Sal DeFilippo Remember that saying? It used to define th... link	objnspam
 Mail Celebrity/media NFL picks: C... link	objspam
 Going to #Greenwich this afternoon before going to #SundayRoast tonight!!!  Wait...there's also the #NFL Conference Championships!!!	positive
 Aand finally time for sleep after a gaming marathon...#nfl conference championships tomorrow!!	positive
 Enjoy New York Jets vs Pittsburgh Steelers live streaming online US NFL AFC Conference Championships Match HD  link via @user	positive
 Packers vs Bears Live Streaming SUN Night NFL - Conference Championships - Football Sopcast Broadcast TV Link: w... link	objspam
 Enjoy New York Jets vs Pittsburgh Steelers live streaming online US NFL AFC Conference Championships Match HD Video Sopc link	objspam
 Celebrity/media NFL picks: Conference championships - Great defenses usually take NFL teams to great heights. So wha... link	objnspam
 Wow! What a great day for UP Fighting Maroons beating UST in Men's football and Women's volleyball!	positive
 @user Set #5 kanina sa volleyball. We are number 2 and they are number 8 on the table pero we lost.	objnspam
 UST loses to UP both in Football and Volleyball. What a day!	negative
 Congrats UP women's volleyball team! UP fight!	positive
 4 2 International Volleyball Rotation Diagram Free PDF Download ...: Browse and download 4 2 International Volle... link	objspam
 Henry: There's always room for more community sports: ... and volleyball teams who travel for tournaments as wel... link	objnspam
 Off to volleyball already, fun!	positive
olleyball game, UP winning 23-20 in 5sets.	positive
 Congrats to the UP Lady Fighting Maroons volleyball team! What a game!	positive
 WHEEEEW! What a match between UP and UST women's volleyball! Aiza Maizo feeling a little bit under the weather. but HOO! What a match!	positive
 Davis Love chosen as US Ryder Cup captain link	objnspam
 New: Davis Love III appointed captain of U.S. Ryder ... link	objnspam
 New: Greene County Daily World: Blog: Davis L... link	objspam
 New: Olazabal named 2012 European Ryder Cup captain link	objnspam
 Davis Love III named 2012 Ryder Cup captain - link via @user #sports #golf #pga #olazabal	objnspam
 Chicago has a new team to root for: The 2012 U.S. Ryder Cup team: Thanks to several Chicago sports legends, the ... link	positive
 @user my dream is you on the 2012 ryder cup team at medinah...keep playing and you will be there.	positive
 New: Love III chosen Ryder Cup captain link	objnspam
k Chicago has a new tea... link	positive
 Love confirmed as Ryder Cup link	positive
 Latest: Chicago has a new team to root for: The 2012 U.S. Ryder Cup team link	positive
 @user Might you and Tiger host a biannual event in Ryder Cup format pitting PGA against LPGA players (using men's and ladies tees)?	objnspam
 @user yup! may tourney ako e, xavier ryder cup. i think i might see you there later. haha!	positive
 New: In the news: Davis Love III named U.S. Ryder Cu... link	objspam
 New: Davis Love III picked as U.S. Ryder Cup captain link	objnspam
 @user @user Ahh. Would that be the same Luke Donald that won more cash than anybody else last year. Oh and the ryder cup thing.	objnspam
 cant believe he got sent off for that. Imagine someone ine the ryder cup being told to go home for over celebrating	negative
 Chicago has a new team to root for: The 2012 U.S. Ryder Cup team - link	positive
 Open win, his love of snooker and cars and how he's preparing for the Ryder Cup	objnspam
 Forget about the Ryder cup, the presidents cup or the headlong trophy, it's Super Slicer Daz vs. Heather tomorrow. They should sell tickets!	positive
 I gotta piss like a Russian race horse at the Kentucky derby with a glue truck behind him	objnspam
 Kentucky Derby Odds 2010 Kentucky Derby Picks and Predictions | link	objspam
 Polo lookin like i got kentucky derby in my closet	objnspam
 WFPL Local News: Kentucky Derby Festival Theme Unveiled link	objnspam
 @user haha! How do you even know what a Kentucky Derby is?! LOL	positive
ry of Kentucky Derby and Breeders' Cup winner... link #horses	objspam
 Maaaaan I gotta piss like a racehorse in the Kentucky Derby	negative
 ~) Won 1901 and '02 Kentucky Derbys. In Russia, won the Emperor's Purse, the Moscow Derby twice and the Russian Derby three times.	objnspam
 Its The Kentucky Derby 2011! DreamTrips Ask Us About It! Check out the comments section to see what is on offer!... link	positive
 this reminds me of Kentucky Derby @user link #infocusevent	objnspam
 #Kentucky #Derby potentials rated by earnings to date on #DRF.com  link	objnspam
 Finally in perris. :) i gotta peeeee like a pregnant lady in the kentucky derby!!!	positive
 Kentucky Derby in my closet	objnspam
 My auto Kentucky Derby hunch bet Wilkinson wins the Lecomte at Fair Grounds. Well done, Wilk!	positive
 I gotta piss like a russian race horse in the kentucky derby with a glue truck behind it	negative
 Road to Kentucky Derby Starts With LeComte Stakes: The  2011 Road to the Kentucky Derby starts this Saturday at ... link	objnspam
 Predictions of Best XI from Round of 16 in 2010/2011 UEFA Champions League by Chris Behrens link	objspam
 @user Man United should look to win a treble this season with EPL,FA Cup,UEFA Champions League.	objnspam
 Man United should look to win a treble this season with EPL,FA Cup,UEFA Champions League.	objnspam
453789 link	objspam
 #FC Copenhagen takes on #Chelsea in #UEFA Champions League match in 30 days  17 hrs 24 mins. Bet in link	objspam
 #Roma takes on #Shakhtar Donetsk in #UEFA Champions League match in 24 days  17 hrs 54 mins. Bet in link	objnspam
 UEFA Champions League Round-up link	objnspam
 #Inter Milan takes on #Bayern Munich 	 in #UEFA Champions League match in 31 days  19 hrs 24 mins. Bet in link	objspam
 How to play UEFA Champions League Anthem (Zadok the Priest) [HD] link	objspam
 man united champions league final 1999 | World Cup South Africa: Marseille's Diawara cleared by UEFA Marseille d... link	objnspam
 #UEFA Champions League getting a little more interesting as Karim Benzema is reportedly signing with Manchester United leaving the Bernebeau	positive
 has seen his Athletic team beaten in the UEFA Champions League Semi Final. #FM2011	objnspam
 Miss this moment UEFA champions League Istanbul VS Barcelona.... Go King Kenny show us some Confidence @user link	objnspam
 Q: Which footballer has won the Premiership, FA Cup,  Champions League , UEFA Cup and has also been relegated from the Premier League?	objnspam
 Man U Fans can jonz sha... Its lyk sayin Julius Berger will Uefa Champions League. Una no fit win dis league dey watch na. #iSaidSo = Gbam	objspam
 @user yea. epl uefa cup and champions league. picture damn clear also. 144 dollars tho. but worth it i think.	positive
r after year it just keeps getting better; and with the draw com... link	positive
 #nw UEFA Champions League..highlights!	positive
 #Inter Milan takes on #Bayern Munich 	 in #UEFA Champions League match in 32 days  8 hrs 14 mins. Bet in link	objnspam
 Is There A Way To Watch Uefa Champions... link	objnspam
 is being praised by the fans of Man Utd having completed the treble with the UEFA Champions League. #FM2011	positive
 has seen his Man Utd team beaten in the UEFA Champions League Final. #FM2011	negative
 Come on @user let's get Shannon and bring the WOOD! @user @user @user we are going to the Rose Bowl!!!	objnspam
 Robert Carr Chapel Church TCU Texas Christian University Horned Frogs Purple Fort Worth Texas 2011 Rose Bowl Cha... link	objspam
 @user I hate to be a Debbie downer, but I will be happy with the rose bowl.	positive
 Record Town Store Neon Sign TCU Texas Christian University Horned Frogs Purple Fort Worth Tex... link Photography.alltop	objspam
akin side-dishes that all fit in a bowl	positive
 Watching and listening to the U2 concert @user the Rose bowl	objnspam
 Niqqa I ball like the super bowl nah I ball like amber rose	objnspam
 2011 Rose Bowl Commemorative Silver Coin Card $26.99 www.buydirectusa.com/go/d8YCG USA MADE	objspam
 Boom!! @user Rose Bowl w/ 2 others) link	objnspam
 @user I remember being in LA as a kid and walking on campus with my brother while he was going there. The Rose Bowl is epic...	positive
 Chancellors say bid to make Rose Bowl worth the money - Winston-Salem Journal link .	objnspam
 @user Come on Hampshire. You can do it. (from near the Rose Bowl)	positive
 The 2011 British Mini Golf Tour starts today at Adventure Island, Star City at 8.30am. Spectators welcome! Courses open as usual at 10.30am!	positive
 bed time, night! british schools floor and vault championship andddd carita house open championships tomorrow, yaaas.	positive
 At qualia why not try a spa treatment at the resorts own spa or play a round of golf on the course designed by 5 time British Open winner	positive
 Robertson 'open to' idea of float plane terminal near Canada Place - The Globe and Mail: link via @user	objnspam
 Best british comedy award goes to me? I'm just an nhs file with an open to abuse relationship on facebook if lost by divas off a java plane	objnspam
roSciences.: Open to  Alberta, British C... link	objnspam
 Spent tonight watching the British Comedy Awards while keeping twitter open to get the results of the NMAs.... link	objnspam
 Open Question: who was the drummer with iron maiden?: he is british link Yahoo Answers	objnspam
 @user I am open for suggestions. I have heard about british military fitness. tell me more.	objnspam
 Photo: British soldiers take cover on Sword Beach while their officer stands out in the open. Leading from... link	objnspam
 UBC evolves into a campus-wide open-air sustainability laboratory: The University of British Columbia is in the ... link	objnspam
 Current account representative financial services SurreyWhite Rock ... link	objspam
 Come on over to the British Sellers on Etsy BNR. There's some gorgeous jewellery in there! link	positive
 15 sales and counting..! link	positive
 I'm off to curate The British Sellers on Etsy BNR for a couple of hours ~ link ~ Drop in and say hello!  #Etsy #uketsy	objnspam
 Saratoga Fling (Pulpit - Cherish Destiny) wins a maiden special weight at Aqueduct. link	objnspam
 Indy 500 Pace Car Sells For $225000: The first brand-new Chevy Camaro SS Pace Car for the 2011 Indianapolis 500 ... link	objspam
 2011 Chevrolet Camaro SS Convertible Indy 500 #wallpapers  - link	objspam
 Indy 500 bears 72, packers -5	objspam
 Barrett-Jackson 2011: Chevrolet offers up a drop-top Camaro set to lead the Indy 500 field *Update: w/video link	objnspam
 Indy 500 Pace Car Sells For $225000 link retweet please!	objspam
 VIDEO: 2011 Indy 500 Pace Car Sells For $225K link	objspam
 2011 Chevrolet Camaro SS Convertible Indy 500 Pace Car - New Car ...: 2011 Chevrolet Camaro SS Convertible Indy ... link	objspam
 Barrett-Jackson 2011: Chevrolet offers up a drop-top Camaro set to lead the Indy 500 field *Update: w/video: Fil... link	objspam
 VIDEO: 2011 Indy 500 Pace Car Sells For $225K link @user @user @user @user @user	objspam
 Indy 500 Pace Car auction raised $225k for David Foster Foundation. Grab your own die-cast version of the Pace Car here link	objspam
Indy 500 link	objspam
 #automotive #cars #car #auto: Barrett-Jackson 2011: Chevrolet offers up a drop-top Camaro set to lead the Indy 500 ... link	objspam
he Dubai World Cup Meydan  2010 - 2011 - That Dubai S... link	objspam
 Looking for a divine outfit for the races ... What r u wearing to the world cup in dubai??? Xx	positive
 Dubai World Cup: 4-1 Cape Blanco, Snow Fairy, 5-1 Twice Over, 7-1 Bold Silvano, Gio Ponti, 8-1 Gitano Hernando... link	objnspam
 #Dubai Muralitharan to quit after World Cup: Record-breaking Sri Lankan spinner Muttiah Muralitharan said Friday... link	objnspam
 The stars behind the World: It persuaded the English football team to stop off on the way to the World Cup in So... link	objnspam
 Watch Dubai World Cup 2011 Horse Racing Live Stream Online On PC ...: Dubai World Cup is a series of thoroughbre... link	objnspam
 Watch Dubai World Cup 2011 Horse Racing Live Stream Online On PC ... link	objspam
 Watch Dubai World Cup 2011 Horse Racing Live Stream Online On PC ... link #worldcup	objspam
 Watch Dubai World Cup 2011 Horse Racing Live Stream Online On PC 20.01.2011 link	objspam
 New: Watch Dubai World Cup 2011 Horse ... link	objspam
 New: Watch Dubai World Cup 2011 Horse R... link	objnspam
 WELL ARMED in the 2009 Dubai World Cup: Front-running Well Armed, under a snug hold by jockey Aaron Gryder, cut ... link	objnspam
 Fresh on Relevant Video: 2010 Dubai World Cup - Gloria de Campeao link	objspam
 Imran Khan and the trophy....	objnspam
 ICC Cricket World Cup 2011 trophy hits Dubai link	objnspam
 #Dubai Injured Mortaza out of Bangladesh's World Cup team: Bangladesh were on Wednesday forced to drop pace spea... link	negative
 Cricket World Cup trophy is displayed in Dubai link	objnspam
t for World Cup trophy: Dubai: The International Cricket Council (ICC) C... link	objnspam
 - we are now taking bookings for and arranging bespoke packages for your trip to the 2011 Monaco Grand Prix..... link	objnspam
 Watching the 2006 Monaco Grand Prix.	objnspam
 Monaco Grand Prix: Fast Company: link	objspam
 link - #Monaco Grand Prix with @user	objnspam
 @user happy birthday, will be at the monaco grand prix, watched since I was young enough and can't wait (cont) link	positive
 The Monaco Grand Prix	objspam
 The Monaco Grand Prix link	objspam
 Question: How does one become a driver in the Grand Prix? I want to drive a very fast car in Monaco.	objnspam
 Fancy the #Monaco Grand Prix with @user  - contact us today for more details	positive
 Did you know I work w/ a company that designs perfect #roadtrips 4 things like #MarchMadness,football games, and even the Monaco Grand Prix?	objnspam
 Visit the #Monaco Grand Prix with @user - accommodation right on the hairpin bend, helicopter transfers and private aviation	objspam
 Monaco Grand Prix Week ~ Motorcycle holiday tours in France link	objnspam
 Cape Town F1 Grand Prix  2013 street race circuit proposal is approximately 5.2km. Monaco is 3.3km.	objnspam
 Its time for the running of the Bulls.	positive
 Running of the bulls injuries link	objnspam
 @user Running of the Bulls in Spain LoL	negative
 Vote for me! Pls! THe running of the bulls!	positive
 Vote for me running of the bulls! pls! Yaya!	objspam
 vote for pamplona, running of the bulls! Pls.	positive
 New post: The Ultimate Guide to Running of The Bulls Festival link #Bulls #Festival #Guide	objspam
 10 Amazing Photos from Running of the Bulls in Spain - link #Travel	objspam
 it's like the running of the bulls in my mouth. #redbulls that is.	negative
ning @user #startup	objspam
 @user Did you get our Running of the Bulls tickets yet? Turns out I've invited quite a few folks...	objnspam
 Fiji's World Cup in doubt?: Fiji's participation at the Rugby World Cup has been thrown into doubt after the IRB... link	negative
 Rugby World Cup: Div can't chuck Smit out now - Independent Online link	objnspam
 Rugby World Cup: Gatland concedes Wales sack fear - BBC News link	objnspam
 Don't forget this year's Six NAtions takes on added importance at the 2011 RUGBY WORLD CUP in New Zealand is only months away!	positive
 @user : You Should Try And Come To The Rugby World Cup This Year Here In New Zealand Its Going To Be Amazing!!	positive
 Rugby News: Fiji's World Cup in doubt? link	negative
 Could be good news for Wales #rugby Fiji facing RWC axe:The IRB has threatened to expel Fiji at this year's World Cup link	positive
 #rugby Fiji facing RWC axe: The IRB has threatened to expel Fiji at this year's World Cup, due to the nation's m... link	objnspam
 Fiji faces ejection from Rugby World Cup link	negative
 @user I'm going to a Rugby World Cup match this year dressed as WWF wrestler Rowdy Roddy Piper.	objnspam
 156 days to the rugby world cup ^_^	positive
 South africa is the only country in the world to host the cricket,rugby and soccer world cup.proudly south african:-)	positive
ith that I say Good morning!	positive
 Rugby World Cup and Olympics Legacy Agreement signed. link	objnspam
 Canterbury of New Zealand : Russia wins 2nd match in New Zealand in rugby World Cup warmup - The Canadian Press link	objnspam
ds into what will no doubt be his fi... link	objspam
 @user and if you get your nice house in Kingsland can we park there during the rugby world cup?	positive
 Book Review: Notre Dame and the Game that Changed Football: We interrupt this annual recruiting bonan... link #notredame	objspam
 Calling all Navy and Notre Dame football fans. I have space available for the Sept 1, 2012 game being played in... link	objnspam
 Who wants to go to the All star game? link	objnspam
 @user This yrs All-Star Game is in PHX on July 12th. Giving you ample time to secure us tix. Half a doz will do. No excuses #MLB #FREE	objnspam
 Wanna purchase tickets to the 2011 MLB All-Star game at Chase Field this Summer?  Stay tuned and details will be posted later this evening.	objspam
 @user I was a volunteer/flagholder on the field during the 2010 MLB All-Star Game pregame ceremonies :)	positive
 The MLB All-Star game is in Pheonix this year! Booooyaa!	positive
 #Sports #News: Mock draft presents interesting All-Star Game picture link #NFL #MLB #NBA #NHL	positive
 New article: Former MLB pitcher Kris Benson to speak at 2011 #ProspectLeague all-star game. #TerreHauteRex #WVMiners www.threxbaseball.com	objnspam
 Lidstrom, Staal Picked as NHL All-Star Captains: The 2011 NHL All-Star Game on January 30 will be li... link #sblog #mlb	objspam
 The only two days of the year w/ no professional sports games are the day before and the day after the MLB All-Star game. #InterestingHuh	positive
 @user ill take MLB all star game over ProBowl anyday	objnspam
 Just found out the @user All-Star Game is here in PHX this year - super stoked!	positive
 WE are beautiful!-Amber Riley-Beautiful(MLB All-Star Game link via @user  Don't you try to bring me down on blue Mon!	positive
 I liked a YouTube video -- 2009 MLB All-Star Game on Fox Commercial link	objspam
 Please university of alabama accept me and I won't mention the iron bowl at all!!!!!!	positive
 Watching Big Fat Gypsy Weddings and ofcorse Epsom Derby is mentioned. But it really doesn't capture the sheer amount of gypys that are there	objnspam
 @user It si a different world isn't it! I have seen all the families at the Epsom Derby it is fascinating to watch them all.	positive
 I was at epsom derby when they were there!! #bigfatgypsy wedding x	positive
 @user aha the gypsy weddings at Epsom derby isn't it ?	objnspam
 Epsom derby day....hahahaha my family always go *bbm cover face* #mybigfatgypsywedding	positive
 Love it, Epsom Derby featured on Gypsy wedding, oh dear.	positive
 link [WATCH]: SHERGAR 1981 DERBY EPSOM HORSE RACING	objnspam
 @user st patricks day derby at cheltenham for cancer research uk! Will leave the Epsom Derby to the professionals!	objnspam
 @user isn't the derby at Epsom??	objnspam
 Win a 3-night stay in Calgary during the Calgary Stampede.: Your chance to win a 3-night stay in Calgary during ... link	objspam
 @user Hey Jillian..can u follow me, also wondering if you still go to the Calgary Stampede!	objnspam
 I'm at Victoria Park/Stampede (C-Train) (1414 Macleod Trail SE, Calgary) link	objnspam
 @user Will the Calgary 5* be the same in price....or diff due to the Stampede?	negative
 @user I can't believe ur coming to the Calgary stampede !!! I'm soooo going(:	positive
 @user I just got the news your coming to CALGARY during stampede week. I AM SO EXCITED WHEN DO TIKETS GO ON SALE? ILL BE FIRST IN LINE!	positive
 @user try adding Calgary at Stampede time and do Banff on same trip	objspam
 New job posting! Corporate Communication Manager at the Calgary Stampede: link	objspam
 @user I wish God would hate the Calgary Stampede. I certainly do. :P	negative
 Having troubles finding @user presale tickets for Calgary... Is this because of stampede?	objnspam
 @user calgary is a Wednesday and no waffle house. Shall we stampede?	objnspam
t the Calgary Stampede when I'm there....don't mind New Kids but Backstreet Boys..oh no	negative
 I'm at Stampede Park (1410 Olympic Way Southeast, Calgary) link	objnspam
 If you haven't heard yet.. @user is coming to the Calgary Stampede.  Full details on my blog link	objnspam
 I can't believe Katy Perry is comming to the Calgary Stampede...I HAVE to go!!!!!	positive
 @user I heard you are coming to Calgary, Alberta, Canada for the Stampede. Great to hear!	positive
 @user would love to see port chuck in Calgary.. Calgary Stampede is in July..  :) very Nashville like in Calgary and lots of fans :)	positive
 Muskegon prisons honored for Michigan Special Olympics ... - link	positive
 Zsa Zsa Gabor to compete in Special Olympics link  #zsazsagabor #specialolympics #wheelchair #hungary	objnspam
 Tosh.O on special olympics standup.. laugh riot	positive
 Polar Plunge raises more than $19K for Special Olympics: They were dressed in bikinis, tiny shorts and Greek cos... link	objnspam
 Distribution for Lovin' Scoopful is growing, this means more $$$ from product sales for Special Olympics! Thanks to all and keep requesting!	positive
 One of our trainers is running the Boston Marathon and raising funds for the Special Olympics. Donate if you can,... link	objspam
 Polar Bear Plunge benefits Special Olympics of Ohio - Youngstown Vindicator: Patriot-NewsPolar Bear Plunge benef... link	objspam
 Polar Bear Plunge | Special Olympics Minnesota: link via @user	objspam
 Polar Plunge at Aquatica raises money for Special Olympics: The money teams raise will stay in their counties, said Laurie Moyson, a ...	objnspam
 Its either no team or the special olympics this weekend, well bring in the wheel chairs I know they rollin	objnspam
 Thomas Butler wins Gold on special Olympics race in Thunder Bay Woot Woot	objnspam
 Star-studded funeral for R. Sargent Shriver, a guiding force behind the Peace Corps and Special Olympics.	positive
 Tommy Milner and Richard Westbrook Join Corvette Racing Roster for the 2011 ALMS and the 24 Hours of Le Mans. link	objnspam
 Le Mans 24 hours | The Speed Chills experience link (via @user	positive
 Someone is watching 1990 24 hours of Le Mans on their Roku Digtal Video Player via RaceFansTV - FlickStream.com!	objnspam
 And yes, it took me 4 hours. And yes, I lapped all of them 25 times link . Bring on Le Mans 24 hours! *faints* #gt5	objnspam
 2011 Le Mans: LMP1 Bid With Vanina Ickx And A Lola Aston Martin: The agreement covers the 2011 edition of the 24... link	objspam
 I liked a YouTube video -- 24 Heures du Mans 2010 - Le clip Audi link	objnspam
 francesoccer: Goal: Mickael Pote - 24 - Le Mans - link  link	objspam
 TCM Now Playing | 2:00 PM	Le Mans: A famed race-car driver is determined to beat his archrival in a grueling, 24-hour French auto race.	objnspam
 Kiwi Legend Relives Golden Days As Amon Festival Blasts Off: The Le Mans 24 hour winner and long time works Ferrari driver took to th...	objnspam
 NASCAR - GT: Schubert BMW Wins Dubai 24: American Le Mans Series star Tommy Milner scores victory in 24 Hours of... link	objnspam
 @user @user of @user livetweeted the ENTIRE 24 Hours of Le Mans last year by himself ;) We take it seriously!	positive
 Audi - 2010 24 Hours of Le Mans link	objspam
 @user Relive Audi's victory at last year's 24 Hours Le Mans - #auditv has released a new video: link	objspam
 Relive Audi's victory at last year's 24 Hours Le Mans - #auditv has released a new video: link	positive
 IronmanTri: IRONMAN.com: Ironmanlife: Go Jets ... Go Steelers link IronmanTri: IRONMAN.com: Iro... link	objspam
 Ik vind een YouTube-video leuk -- Ironman Hawaii World Championship 2008 link	objspam
 IRONMAN.com: Ironmanlife: Go Jets ... Go Steelers link (via @user	objnspam
 Ironmanlife: Go Jets ... Go Steelers: There are fans, and then there's Tom Begg. How much of a New York Jets fan... link	objnspam
 Ironman Lottery: The Ford Ironman World Championship Lottery closes February 28th.  Are you in? link	objspam
